Level,Damage,Level,Health,Level,HPregen,Level,DefAbs,Level,Damage / Meter,Level,Lifesteal,,,,
1625,270123.1998,1625,42875264.9690571,1625,10394876.966,1625,2024747.31918446,,,,,,,,
1626,270619.8809,1626,42947101.2870617,1626,10420776.8160009,1626,2028223.7186613,,,,,,,,
1627,271117.4479,1627,43019020.005064,1627,10446718.8740018,1627,2031704.30792042,,,,,,,,
1628,271615.9115,1628,43091021.123064,1628,10472703.1039951,1628,2035188.75454582,,,,,,,,
1629,272115.2569,1629,43163079.9210625,1629,10498728.943996,1629,2038677.351866,,,,,,,,
1630,272615.4947,1630,43235221.1190586,1630,10524796.9739969,1630,2042169.97276046,,,,,,,,
1631,273116.6201,1631,43307444.7170525,1631,10550907.2139979,1631,2045666.7834372,,,,,,,,
1632,273618.6384,1632,43379750.715044,1632,10577059.6839988,1632,2049167.41239273,,,,,,,,
1633,274121.5449,1633,43452114.393034,1633,10603254.3639997,1633,2052672.11063504,,,,,,,,
1634,274625.3452,1634,43524568.7110214,1634,10629491.2360006,1634,2056180.95957213,,,,,,,,
1635,275130.0343,1635,43597088.949007,1635,10655770.9580015,1635,2059693.8387085,,,,,,,,
1636,275635.6177,1636,43669699.8269901,1636,10682092.2499948,1636,2063210.74473165,,,,,,,,
1637,276142.0858,1637,43742376.6249714,1637,10708455.7719957,1637,2066731.67764158,,,,,,,,
1638,276649.4539,1638,43815127.5829506,1638,10734862.1239966,1638,2070256.5983508,,,,,,,,
1639,277157.7127,1639,43887960.9409275,1639,10761310.7059976,1639,2073785.7187798,,,,,,,,
1640,277666.8615,1640,43960868.4589024,1640,10787802.1579985,1640,2077318.69657508,,,,,,,,
1641,278176.9117,1641,44033858.3768749,1641,10814335.7999994,1641,2080855.87740264,,,,,,,,
1642,278687.8534,1642,44106914.2148457,1642,10840911.6340003,1642,2084397.04271698,,,,,,,,
1643,279199.6861,1643,44180052.4528141,1643,10867530.3560012,1643,2087942.45346359,,,,,,,,
1644,279712.4113,1644,44253273.0907803,1644,10894191.2320021,1644,2091491.682489,,,,,,,,
1645,280226.0387,1645,44326559.6487446,1645,10920895.0139954,1645,2095045.11785918,,,,,,,,
1646,280740.5588,1646,44399928.6067066,1646,10947641.6279963,1646,2098602.58011614,,,,,,,,
1647,281255.9715,1647,44473371.7246666,1647,10974430.4719973,1647,2102164.03679739,,,,,,,,
1648,281772.2876,1648,44546889.0026245,1648,11001262.1459982,1648,2105729.73559841,,,,,,,,
1649,282289.4977,1649,44620488.6805801,1649,11028136.6899991,1649,2109299.26261572,,,,,,,,
1650,282807.6009,1650,44694162.5185337,1650,11055053.424,1650,2112872.9893528,,,,,,,,
1651,283326.6038,1651,44767918.756485,1651,11082013.6680009,1651,2116450.75622667,,,,,,,,
1652,283846.5062,1652,44841749.1544342,1652,11109016.1240018,1652,2120032.72282031,,,,,,,,
1653,284367.3082,1653,44915653.7123814,1653,11136062.0679951,1653,2123618.56003024,,,,,,,,
1654,284889.0054,1654,44989632.4303265,1654,11163150.223996,1654,2127208.55787245,,,,,,,,
1655,285411.598,1655,45063693.5482693,1655,11190281.8879969,1655,2130802.59585143,,,,,,,,
1656,285935.0962,1656,45137828.82621,1656,11217456.3839979,1656,2134400.87926269,,,,,,,,
1657,286459.4908,1657,45212046.5041485,1657,11244673.7479988,1657,2138003.16041074,,,,,,,,
1658,286984.7863,1658,45286330.1020851,1658,11271933.9639997,1658,2141609.48169556,,,,,,,,
1659,287510.9836,1659,45360704.3400192,1659,11299237.0280006,1659,2145219.80071717,,,,,,,,
1660,288038.0779,1660,45435152.7379513,1660,11326582.9640015,1660,2148834.36848355,,,,,,,,
1661,288566.0742,1661,45509675.2958813,1661,11353973.0099948,1661,2152452.93729922,,,,,,,,
1662,289094.9779,1662,45584272.0138092,1662,11381404.6639957,1662,2156075.58865166,,,,,,,,
1663,289624.7748,1663,45658951.1317348,1663,11408880.3919966,1663,2159702.40394888,,,,,,,,
1664,290155.4793,1664,45733704.4096584,1664,11436400.3059976,1664,2163333.26269538,,,,,,,,
1665,290687.0824,1665,45808540.0875797,1665,11463961.7919985,1665,2166968.16820366,,,,,,,,
1666,291219.5892,1666,45883441.6854992,1666,11491567.3879994,1666,2170607.11384872,,,,,,,,
1667,291752.9999,1667,45958433.9234161,1667,11519215.8720003,1667,2174250.22675106,,,,,,,,
1668,292287.3147,1668,46033492.0813313,1668,11546908.4680012,1668,2177897.59502317,,,,,,,,
1669,292822.5293,1669,46108632.6392441,1669,11574642.6360021,1669,2181548.79813658,,,,,,,,
1670,293358.6532,1670,46183855.5971546,1670,11602422.2119954,1670,2185204.21753225,,,,,,,,
1671,293895.6775,1671,46259152.7150631,1671,11630243.3959963,1671,2188863.67706471,,,,,,,,
1672,294433.6071,1672,46334523.9929695,1672,11658109.9719973,1672,2192527.35287944,,,,,,,,
1673,294972.4473,1673,46409977.6708736,1673,11686018.1379982,1673,2196195.07545595,,,,,,,,
1674,295512.183,1674,46485505.5087757,1674,11713970.4139991,1674,2199867.01431473,,,,,,,,
1675,296052.8304,1675,46561115.7466755,1675,11741966.84,1675,2203542.8304148,,,,,,,,
1676,296594.384,1676,46636800.1445732,1676,11770006.1160009,1676,2207222.98660514,,,,,,,,
1677,297136.8392,1677,46712558.7024689,1677,11798089.5600018,1677,2210907.06906177,,,,,,,,
1678,297680.2067,1678,46788399.6603622,1678,11826215.8359951,1678,2214595.32540067,,,,,,,,
1679,298224.4812,1679,46864323.0182533,1679,11854386.241996,1679,2218287.79802185,,,,,,,,
1680,298769.658,1680,46940320.5361423,1680,11882600.7959969,1680,2221984.15450931,,,,,,,,
1681,299315.7479,1681,47016392.2140293,1681,11910858.2019979,1681,2225684.89348704,,,,,,,,
1682,299862.7408,1682,47092546.291914,1682,11939159.7379988,1682,2229389.56204356,,,,,,,,
1683,300410.6467,1683,47168774.5297966,1683,11967505.4039997,1683,2233098.40448235,,,,,,,,
1684,300959.4563,1684,47245085.1676769,1684,11995895.2380006,1684,2236811.42411591,,,,,,,,
1685,301509.18,1685,47321469.9655552,1685,12024327.9040015,1685,2240528.53953626,,,,,,,,
1686,302059.8074,1686,47397928.9234314,1686,12052804.7179948,1686,2244249.70834338,,,,,,,,
1687,302611.3489,1687,47474470.2813053,1687,12081325.6439957,1687,2247975.05434528,,,,,,,,
1688,303163.7956,1688,47551094.0391769,1688,12109889.4579966,1688,2251704.49613396,,,,,,,,
1689,303717.157,1689,47627791.9570465,1689,12138498.7019976,1689,2255438.11842991,,,,,,,,
1690,304271.4232,1690,47704564.034914,1690,12167150.7759985,1690,2259175.79411265,,,,,,,,
1691,304826.6049,1691,47781418.5127792,1691,12195848.2799994,1691,2262917.73510265,,,,,,,,
1692,305382.6971,1692,47858355.3906422,1692,12224588.6160003,1692,2266663.69039194,,,,,,,,
1693,305939.7004,1693,47935366.428503,1693,12253373.1200012,1693,2270413.70238051,,,,,,,,
1694,306497.615,1694,48012451.6263618,1694,12282203.0320021,1694,2274167.93727635,,,,,,,,
1695,307056.4407,1695,48089619.2242184,1695,12311075.7959954,1695,2277926.39839196,,,,,,,,
1696,307616.1776,1696,48166869.2220726,1696,12339992.7099963,1696,2281688.91620685,,,,,,,,
1697,308176.8264,1697,48244193.3799248,1697,12368953.7719973,1697,2285455.66024152,,,,,,,,
1698,308738.3928,1698,48321599.9377747,1698,12397960.2259982,1698,2289226.45766297,,,,,,,,
1699,309300.8661,1699,48399080.6556225,1699,12427009.5679991,1699,2293001.32172119,,,,,,,,
1700,309864.257,1700,48476643.773468,1700,12456104.302,1700,2296780.40537419,,,,,,,,
1701,310428.5612,1701,48554281.0513115,1701,12485243.1840009,1701,2300563.67947197,,,,,,,,
1702,310993.783,1702,48631992.4891529,1702,12514426.2160018,1702,2304351.05598152,,,,,,,,
1703,311559.9131,1703,48709794.5669918,1703,12543653.3779951,1703,2308142.65871084,,,,,,,,
1704,312126.9572,1704,48787670.8048286,1704,12572924.669996,1704,2311938.27905195,,,,,,,,
1705,312694.9195,1705,48865621.2026634,1705,12602241.391997,1705,2315738.16801282,,,,,,,,
1706,313263.7959,1706,48943654.0004959,1706,12631602.2439979,1706,2319542.08121048,,,,,,,,
1707,313833.587,1707,49021760.9583263,1707,12661007.2439988,1707,2323350.26965291,,,,,,,,
1708,314404.2971,1708,49099950.3161545,1708,12690457.6559997,1708,2327162.47570712,,,,,,,,
1709,314975.9168,1709,49178222.0739803,1709,12719952.2360006,1709,2330978.9570061,,,,,,,,
1710,315548.457,1710,49256567.9918041,1710,12749490.9260015,1710,2334799.62212486,,,,,,,,
1711,316121.9169,1711,49334988.0696259,1711,12779075.0459948,1711,2338624.39628039,,,,,,,,
1712,316696.2872,1712,49413498.7874451,1712,12808703.3159957,1712,2342453.36088069,,,,,,,,
1713,317271.5786,1713,49492083.6652622,1713,12838375.7159966,1713,2346286.39211778,,,,,,,,
1714,317847.7854,1714,49570742.7030773,1714,12868093.5439976,1714,2350123.69859964,,,,,,,,
1715,318424.9134,1715,49649484.1408901,1715,12897856.7639985,1715,2353965.19552627,,,,,,,,
1716,319002.9524,1716,49728307.9787006,1716,12927664.1719994,1716,2357810.75908968,,,,,,,,
1717,319581.9132,1717,49807205.9765091,1717,12957516.9700003,1717,2361660.43168987,,,,,,,,
1718,320161.7959,1718,49886186.3743153,1718,12987413.9180012,1718,2365514.46094282,,,,,,,,
1719,320742.5911,1719,49965240.9321194,1719,13017354.9960021,1719,2369372.56345755,,,,,,,,
1720,321324.3123,1720,50044377.8899212,1720,13047342.8019954,1720,2373234.77500907,,,,,,,,
1721,321906.9468,1721,50123597.2477207,1721,13077374.7199963,1721,2377101.18363035,,,,,,,,
1722,322490.5039,1722,50202890.7655182,1722,13107450.7859973,1722,2380971.82509641,,,,,,,,
1723,323074.9784,1723,50282266.6833134,1723,13137573.5619982,1723,2384846.74843223,,,,,,,,
1724,323660.3768,1724,50361725.0011063,1724,13167740.4879991,1724,2388725.69600484,,,,,,,,
1725,324246.6928,1725,50441257.4788971,1725,13197951.524,1725,2392608.71683923,,,,,,,,
1726,324833.932,1726,50520872.3566856,1726,13228209.3080009,1726,2396496.18575138,,,,,,,,
1727,325422.0858,1727,50600561.3944721,1727,13258511.2020018,1727,2400387.67890031,,,,,,,,
1728,326011.1685,1728,50680341.0722561,1728,13288858.5259951,1728,2404283.46054401,,,,,,,,
1729,326601.1702,1729,50760194.910038,1729,13319251.279996,1729,2408183.26642449,,,,,,,,
1730,327192.0908,1730,50840122.9078178,1730,13349689.4439969,1730,2412087.36079974,,,,,,,,
1731,327783.9367,1731,50920133.3055954,1731,13380173.0559979,1731,2415995.64561977,,,,,,,,
1732,328376.7022,1732,51000226.1033707,1732,13410700.7599988,1732,2419908.05272657,,,,,,,,
1733,328970.3924,1733,51080393.0611439,1733,13441275.1919997,1733,2423824.65690314,,,,,,,,
1734,329565.0036,1734,51160642.4189148,1734,13471893.8120006,1734,2427745.54957449,,,,,,,,
1735,330160.5394,1735,51240965.9366837,1735,13502559.0840015,1735,2431670.63269061,,,,,,,,
1736,330756.9912,1736,51321380.09445,1736,13533268.5039948,1736,2435599.8380935,,,,,,,,
1737,331354.3741,1737,51401868.4122143,1737,13564024.6159957,1737,2439533.28959117,,,,,,,,
1738,331952.683,1738,51482439.1299763,1738,13594824.8959966,1738,2443470.9805586,,,,,,,,
1739,332551.9079,1739,51563084.0077362,1739,13625671.8839976,1739,2447412.70901282,,,,,,,,
1740,333152.0703,1740,51643819.5254936,1740,13656563.0039985,1740,2451358.72596181,,,,,,,,
1741,333753.1487,1741,51724620.9632492,1741,13687500.8319994,1741,2455308.98238057,,,,,,,,
1742,334355.1432,1742,51805513.0410023,1742,13718484.0700003,1742,2459263.4848941,,,,,,,,
1743,334958.0757,1743,51886471.0387535,1743,13749512.7560012,1743,2463222.06729441,,,,,,,,
1744,335561.9258,1744,51967527.916502,1744,13780586.8540021,1744,2467184.89578949,,,,,,,,
1745,336166.7125,1745,52048650.7142487,1745,13811707.6599954,1745,2471151.97037934,,,,,,,,
1746,336772.4174,1746,52129864.1519928,1746,13842872.6159963,1746,2475123.33346396,,,,,,,,
1747,337379.0404,1747,52211143.5097351,1747,13874085.5419973,1747,2479098.74066036,,,,,,,,
1748,337986.6016,1748,52292521.7474747,1748,13905342.6159982,1748,2483078.38732654,,,,,,,,
1749,338595.0809,1749,52373965.9052124,1749,13936645.1199991,1749,2487062.49532047,,,,,,,,
1750,339204.4984,1750,52455492.4629478,1750,13967994.314,1750,2491050.47459319,,,,,,,,
1751,339814.8354,1751,52537101.420681,1751,13999388.9380009,1751,2495042.90856867,,,,,,,,
1752,340426.1005,1752,52618792.7784119,1752,14030830.2900018,1752,2499039.38665594,,,,,,,,
1753,341038.2852,1753,52700558.2961407,1753,14062317.0519951,1753,2503040.15986297,,,,,,,,
1754,341651.4087,1754,52782406.2138672,1754,14093850.523996,1754,2507045.17916477,,,,,,,,
1755,342265.4625,1755,52864336.5315914,1755,14125429.4239969,1755,2511054.44456134,,,,,,,,
1756,342880.4351,1756,52946357.4893131,1756,14157053.7159979,1756,2515067.8030947,,,,,,,,
1757,343496.3387,1757,53028436.1270332,1757,14188724.7539988,1757,2519085.57393081,,,,,,,,
1758,344113.1718,1758,53110613.6447506,1758,14220442.4839997,1758,2523107.43127871,,,,,,,,
1759,344730.9345,1759,53192857.0824661,1759,14252205.6420006,1759,2527133.54134637,,,,,,,,
1760,345349.6281,1760,53275199.4001789,1760,14284014.2300015,1760,2531163.9041338,,,,,,,,
1761,345969.2534,1761,53357607.6378899,1761,14315870.7879948,1761,2535198.56204101,,,,,,,,
1762,346589.7989,1762,53440098.2755985,1762,14347771.5139957,1762,2539237.26405999,,,,,,,,
1763,347211.2847,1763,53522671.3133049,1763,14379720.2099966,1763,2543280.43403173,,,,,,,,
1764,347833.6922,1764,53605326.751009,1764,14411714.3359976,1764,2547327.68389026,,,,,,,,
1765,348457.0313,1765,53688064.5887108,1765,14443755.1699985,1765,2551379.19309355,,,,,,,,
1766,349081.302,1766,53770884.8264103,1766,14475841.4339994,1766,2555434.95501661,,,,,,,,
1767,349706.5058,1767,53853770.984108,1767,14507975.6880003,1767,2559494.96965945,,,,,,,,
1768,350332.6399,1768,53936756.0218029,1768,14540155.3700012,1768,2563559.24364705,,,,,,,,
1769,350959.707,1769,54019815.2194958,1769,14572381.7420021,1769,2567627.61077144,,,,,,,,
1770,351587.7058,1770,54102948.5771866,1770,14604653.5439954,1770,2571700.43922358,,,,,,,,
1771,352216.6376,1771,54186172.5748749,1771,14636973.3539963,1771,2575777.3117875,,,,,,,,
1772,352846.4911,1772,54269470.7325611,1772,14669338.5939973,1772,2579858.65892918,,,,,,,,
1773,353477.2891,1773,54352851.2902451,1773,14701751.7839982,1773,2583944.09258265,,,,,,,,
1774,354109.0087,1774,54436314.2479267,1774,14734210.4419991,1774,2588033.79220588,,,,,,,,
1775,354741.6728,1775,54519859.6056061,1775,14766715.79,1775,2592127.90413187,,,,,,,,
1776,355375.26,1776,54603487.3632832,1776,14799267.8280009,1776,2596225.94961165,,,,,,,,
1777,356009.7902,1777,54687189.2809582,1777,14831866.5940018,1777,2600328.42064419,,,,,,,,
1778,356645.2449,1778,54770973.5986309,1778,14864512.0879951,1778,2604435.1934215,,,,,,,,
1779,357281.634,1779,54854840.3163013,1779,14897204.273996,1779,2608546.18976859,,,,,,,,
1780,357918.9677,1780,54938797.6739693,1780,14929943.1479969,1780,2612661.48123544,,,,,,,,
1781,358557.2243,1781,55022820.9516354,1781,14962728.7519979,1781,2616781.03867206,,,,,,,,
1782,359196.4155,1782,55106934.8692989,1782,14995562.3439988,1782,2620904.68924546,,,,,,,,
1783,359836.5425,1783,55191131.1869602,1783,15028441.3659997,1783,2625032.76537162,,,,,,,,
1784,360477.604,1784,55275401.6646194,1784,15061368.3760006,1784,2629164.98365955,,,,,,,,
1785,361119.6114,1785,55359762.7822762,1785,15094342.0780015,1785,2633301.58510025,,,,,,,,
1786,361762.5433,1786,55444198.0599308,1786,15127362.5259948,1786,2637442.32870273,,,,,,,,
1787,362406.4096,1787,55528715.7375832,1787,15160429.6459957,1787,2641587.49785796,,,,,,,,
1788,363051.2132,1788,55613315.8152332,1788,15193543.4939966,1788,2645736.76677498,,,,,,,,
1789,363696.9512,1789,55697990.0528812,1789,15226705.3299976,1789,2649890.46786976,,,,,,,,
1790,364343.6266,1790,55782754.9305267,1790,15259913.8759985,1790,2654048.26872631,,,,,,,,
1791,364991.2464,1791,55867593.9681702,1791,15293169.1119994,1791,2658210.49513563,,,,,,,,
1792,365639.7949,1792,55952523.6458111,1792,15326472.3760003,1792,2662376.87033172,,,,,,,,
1793,366289.2778,1793,56037535.7234497,1793,15359822.3300012,1793,2666547.67108058,,,,,,,,
1794,366939.6981,1794,56122621.9610863,1794,15393220.2540021,1794,2670722.57821621,,,,,,,,
1795,367591.0656,1795,56207790.5987206,1795,15426664.9059954,1795,2674901.9109046,,,,,,,,
1796,368243.359,1796,56293041.6363525,1796,15460156.2859963,1796,2679085.39237977,,,,,,,,
1797,368896.5911,1797,56378383.313982,1797,15493694.3559973,1797,2683273.2636327,,,,,,,,
1798,369550.7691,1798,56463790.9116097,1798,15527281.6959982,1798,2687465.4498804,,,,,,,,
1799,370205.8858,1799,56549289.1492348,1799,15560915.7639991,1799,2691661.68686488,,,,,,,,
1800,370861.9297,1800,56634869.7868576,1800,15594596.542,1800,2695862.57465211,,,,,,,,
1801,371518.9209,1801,56720532.8244781,1801,15628323.9900009,1801,2700068.0517491,,,,,,,,
1802,372176.8508,1802,56806278.2620964,1802,15662100.7460018,1802,2704278.10466493,,,,,,,,
1803,372835.7094,1803,56892097.8597126,1803,15695924.2099951,1803,2708493.21923204,,,,,,,,
1804,373495.5153,1804,56978008.0973263,1804,15729794.383996,1804,2712713.00858663,,,,,,,,
1805,374156.2613,1805,57063992.4949379,1805,15763713.8279969,1805,2716937.51264361,,,,,,,,
1806,374817.9445,1806,57150067.532547,1806,15797679.9799979,1806,2721167.00106883,,,,,,,,
1807,375480.5664,1807,57236216.730154,1807,15831692.8419988,1807,2725401.59063374,,,,,,,,
1808,376144.1271,1808,57322456.5677586,1808,15865754.9919997,1808,2729640.89355509,,,,,,,,
1809,376808.6392,1809,57408778.8053608,1809,15899863.8320006,1809,2733885.33460646,,,,,,,,
1810,377474.0786,1810,57495166.9629612,1810,15934020.6800015,1810,2738134.52236635,,,,,,,,
1811,378140.4681,1811,57581654.0005589,1811,15968224.2379948,1811,2742388.97667224,,,,,,,,
1812,378807.7877,1812,57668215.1981544,1812,16002477.0639957,1812,2746648.12737289,,,,,,,,
1813,379476.0574,1813,57754867.0357475,1813,16036776.5999966,1813,2750912.58359187,,,,,,,,
1814,380145.2658,1814,57841593.0333385,1814,16071125.4239976,1814,2755182.01109207,,,,,,,,
1815,380815.4156,1815,57928401.4309273,1815,16105520.9379985,1815,2759456.437199,,,,,,,,
1816,381486.5042,1816,58015292.2285137,1816,16139964.4599994,1816,2763736.03827224,,,,,,,,
1817,382158.5343,1817,58102273.6660976,1817,16174455.9720003,1817,2768020.74554707,,,,,,,,
1818,382831.5158,1818,58189329.2636795,1818,16208995.4720012,1818,2772310.48664912,,,,,,,,
1819,383505.4275,1819,58276467.2612591,1819,16243582.9820021,1819,2776605.43615632,,,,,,,,
1820,384180.2906,1820,58363687.6588364,1820,16278218.4599954,1820,2780905.53062842,,,,,,,,
1821,384856.0939,1821,58450998.6964111,1821,16312901.9479963,1821,2785210.6961656,,,,,,,,
1822,385532.8386,1822,58538383.8939838,1822,16347633.4239973,1822,2789521.02151698,,,,,,,,
1823,386210.5249,1823,58625851.4915543,1823,16382412.8899982,1823,2793836.43868575,,,,,,,,
1824,386889.154,1824,58713409.7291222,1824,16417240.3639991,1824,2798157.29337079,,,,,,,,
1825,387568.7333,1825,58801042.126688,1825,16452117.088,1825,2802483.16793504,,,,,,,,
1826,388249.2454,1826,58888765.1642513,1826,16487040.5600009,1826,2806814.17312136,,,,,,,,
1827,388930.7091,1827,58976562.3618126,1827,16522013.2620018,1827,2811150.46754819,,,,,,,,
1828,389613.1157,1828,59064450.1993713,1828,16557033.9919951,1828,2815492.15147558,,,,,,,,
1829,390296.4651,1829,59152412.196928,1829,16592102.711996,1829,2819838.82286812,,,,,,,,
1830,390980.7661,1830,59240456.5944824,1830,16627219.4199969,1830,2824190.89406103,,,,,,,,
1831,391666.01,1831,59328591.6320343,1831,16662385.3959979,1831,2828547.96928676,,,,,,,,
1832,392352.1868,1832,59416809.0695839,1832,16697599.3819988,1832,2832910.55188628,,,,,,,,
1833,393039.3164,1833,59505108.9071312,1833,16732861.3559997,1833,2837278.3952854,,,,,,,,
1834,393727.389,1834,59593482.9046764,1834,16768171.3200006,1834,2841651.4357015,,,,,,,,
1835,394416.4159,1835,59681947.5422192,1835,16803531.8340015,1835,2846029.83680978,,,,,,,,
1836,395106.3858,1836,59770502.8197594,1836,16838939.0739948,1836,2850413.52450007,,,,,,,,
1837,395797.2999,1837,59859132.2572975,1837,16874395.6039957,1837,2854802.59397901,,,,,,,,
1838,396489.1569,1838,59947835.8548336,1838,16909900.1039966,1838,2859196.79802396,,,,,,,,
1839,397181.9583,1839,60036638.3323669,1839,16945453.8919976,1839,2863596.48260112,,,,,,,,
1840,397875.7025,1840,60125514.9698982,1840,16981055.6679985,1840,2868001.40337924,,,,,,,,
1841,398570.4025,1841,60214482.247427,1841,17016705.4339994,1841,2872411.64530325,,,,,,,,
1842,399266.0468,1842,60303523.6849537,1842,17052405.7500003,1842,2876827.3094284,,,,,,,,
