,Damage,Health,Health Regen,Defense Absolute,Damage / Meter,Lifesteal,,Damage,Rend Armor,Critical Factor,Damage/Meter,Super Crit Mult,Attack Speed,Health,Health Regen,Defense Absolute,Land Mine Damage,Wall Health,Orb Size,Cash Bonus,Coin Bonus,Cells / Kill Bonus,Free Upgrades,Recovery Package,Enemy Level Skip
,5598.408,268259.469111077,2457.18845573425,10899.3027738885,,,,7126232855414200000,7126232855414200000,7126232855414200000,7126232855414200000,7126232855414200000,,7126232855414200000,7126232855414200000,7126232855414200000,7126232855414200000,7126232855414200000,,7126232855414200000,,,,7126232855414200000,
,5640.093,271167.448717803,2480.80198571777,11012.1350507977,,,,7415969084648720000,7415969084648720000,7415969084648720000,7415969084648720000,7415969084648720000,,7415969084648720000,7415969084648720000,7415969084648720000,7415969084648720000,7415969084648720000,,7415969084648720000,,,,7415969084648720000,
,5681.932,274095.320198976,2504.62436175537,11125.6931891676,,,,7714381443537590000,7714381443537590000,7714381443537590000,7714381443537590000,7714381443537590000,,7714381443537590000,7714381443537590000,7714381443537590000,7714381443537590000,7714381443537590000,,7714381443537590000,,,,7714381443537590000,
,5723.925,277043.147929594,2528.65989194489,11239.9778382484,,,,8021664818796880000,8021664818796880000,8021664818796880000,8021664818796880000,8021664818796880000,,8021664818796880000,8021664818796880000,8021664818796880000,8021664818796880000,8021664818796880000,,8021664818796880000,,,,8021664818796880000,
,5766.072,280010.931909658,2552.9130761261,11354.9915950397,,,,8338019684415390000,8338019684415390000,8338019684415390000,8338019684415390000,8338019684415390000,,8338019684415390000,8338019684415390000,8338019684415390000,8338019684415390000,8338019684415390000,,8338019684415390000,,,,8338019684415390000,
,5808.373,282998.768701665,2577.38738208771,11470.7364072917,,,,8663645763230970000,8663645763230970000,8663645763230970000,8663645763230970000,8663645763230970000,,8663645763230970000,8663645763230970000,8663645763230970000,8663645763230970000,8663645763230970000,,8663645763230970000,,,,8663645763230970000,
,5850.828,286006.722680613,2602.08648443603,11587.213573504,,,,8998749349377170000,8998749349377170000,8998749349377170000,8998749349377170000,8998749349377170000,,8998749349377170000,8998749349377170000,8998749349377170000,8998749349377170000,8998749349377170000,,8998749349377170000,,,,8998749349377170000,
,5893.437,289034.858221501,2627.01293349457,11704.4256906767,,,,9343535914867810000,9343535914867810000,9343535914867810000,9343535914867810000,9343535914867810000,,9343535914867810000,9343535914867810000,9343535914867810000,9343535914867810000,9343535914867810000,,9343535914867810000,,,,9343535914867810000,
,5936.2,292083.207511827,2652.16989506531,11822.3727588098,,,,9698217576477340000,9698217576477340000,9698217576477340000,9698217576477340000,9698217576477340000,,9698217576477340000,9698217576477340000,9698217576477340000,9698217576477340000,9698217576477340000,,9698217576477340000,,,,9698217576477340000,
,5979.117,295151.802739091,2677.55978339386,11941.0586734029,,,,10063012872451900000,10063012872451900000,10063012872451900000,10063012872451900000,10063012872451900000,,10063012872451900000,10063012872451900000,10063012872451900000,10063012872451900000,10063012872451900000,,10063012872451900000,,,,10063012872451900000,
,6022.188,298240.772653289,2703.18485403442,12060.4847329561,,,,10438137281226400000,10438137281226400000,10438137281226400000,10438137281226400000,10438137281226400000,,10438137281226400000,10438137281226400000,10438137281226400000,10438137281226400000,10438137281226400000,,10438137281226400000,,,,10438137281226400000,
,6065.413,301350.117254421,2729.04806713104,12180.6509374694,,,,10823814278131800000,10823814278131800000,10823814278131800000,10823814278131800000,10823814278131800000,,10823814278131800000,10823814278131800000,10823814278131800000,10823814278131800000,10823814278131800000,,10823814278131800000,,,,10823814278131800000,
,6108.792,304479.900917485,2755.15114033508,12301.5611824424,,,,11220265254333500000,11220265254333500000,11220265254333500000,11220265254333500000,11220265254333500000,,11220265254333500000,11220265254333500000,11220265254333500000,11220265254333500000,11220265254333500000,,11220265254333500000,,,,11220265254333500000,
,6152.325,307630.18801748,2781.4962494278,12423.2167663753,,,,11627720920074300000,11627720920074300000,11627720920074300000,11627720920074300000,11627720920074300000,,11627720920074300000,11627720920074300000,11627720920074300000,11627720920074300000,11627720920074300000,,11627720920074300000,,,,11627720920074300000,
,6196.012,310801.042929403,2808.08519494629,12545.6189877678,,,,12046413762561000000,12046413762561000000,12046413762561000000,12046413762561000000,12046413762561000000,,12046413762561000000,12046413762561000000,12046413762561000000,12046413762561000000,12046413762561000000,,12046413762561000000,,,,12046413762561000000,
,6239.853,313992.497840755,2834.92025936127,12668.7704436199,,,,12476581105828200000,12476581105828200000,12476581105828200000,12476581105828200000,12476581105828200000,,12476581105828200000,12476581105828200000,12476581105828200000,12476581105828200000,12476581105828200000,,12476581105828200000,,,,12476581105828200000,
,6283.848,317204.617126532,2862.00308573914,12792.6711339316,,,,12918460779883900000,12918460779883900000,12918460779883900000,12918460779883900000,12918460779883900000,,12918460779883900000,12918460779883900000,12918460779883900000,12918460779883900000,12918460779883900000,,12918460779883900000,,,,12918460779883900000,
,6327.997,320437.497349232,2889.33525218201,12917.3249542025,,,,13372293809234900000,13372293809234900000,13372293809234900000,13372293809234900000,13372293809234900000,,13372293809234900000,13372293809234900000,13372293809234900000,13372293809234900000,13372293809234900000,,13372293809234900000,,,,13372293809234900000,
,6372.3,323691.106321357,2916.91911908722,13042.7332029328,,,,13838330984845900000,13838330984845900000,13838330984845900000,13838330984845900000,13838330984845900000,,13838330984845900000,13838330984845900000,13838330984845900000,13838330984845900000,13838330984845900000,,13838330984845900000,,,,13838330984845900000,
,6416.757,326965.604980402,2944.75558120728,13168.8958801224,,,,14316818268828900000,14316818268828900000,14316818268828900000,14316818268828900000,14316818268828900000,,14316818268828900000,14316818268828900000,14316818268828900000,14316818268828900000,14316818268828900000,,14316818268828900000,,,,14316818268828900000,
,6461.368,330260.961138867,2972.84661339569,13295.816881271,,,,14808016640164700000,14808016640164700000,14808016640164700000,14808016640164700000,14808016640164700000,,14808016640164700000,14808016640164700000,14808016640164700000,14808016640164700000,14808016640164700000,,14808016640164700000,,,,14808016640164700000,
,6506.133,333577.303546749,3001.19357673645,13423.4975048786,,,,15312179853207800000,15312179853207800000,15312179853207800000,15312179853207800000,15312179853207800000,,15312179853207800000,15312179853207800000,15312179853207800000,15312179853207800000,15312179853207800000,,15312179853207800000,,,,15312179853207800000,
,6551.052,336914.632204048,3029.79834964752,13551.9390494451,,,,15829567505665000000,15829567505665000000,15829567505665000000,15829567505665000000,15829567505665000000,,15829567505665000000,15829567505665000000,15829567505665000000,15829567505665000000,15829567505665000000,,15829567505665000000,,,,15829567505665000000,
,6596.125,340273.011485763,3058.66221142578,13681.1428134705,,,,16360449978130900000,16360449978130900000,16360449978130900000,16360449978130900000,16360449978130900000,,16360449978130900000,16360449978130900000,16360449978130900000,16360449978130900000,16360449978130900000,,16360449978130900000,,,,16360449978130900000,
,6641.352,343652.473579392,3087.7863998642,13811.1113939546,,,,16905091814307800000,16905091814307800000,16905091814307800000,16905091814307800000,16905091814307800000,,16905091814307800000,16905091814307800000,16905091814307800000,16905091814307800000,16905091814307800000,,16905091814307800000,,,,16905091814307800000,
,6686.733,347053.179422431,3117.17240226746,13941.8460893973,,,,17463775371494500000,17463775371494500000,17463775371494500000,17463775371494500000,17463775371494500000,,17463775371494500000,17463775371494500000,17463775371494500000,17463775371494500000,17463775371494500000,,17463775371494500000,,,,17463775371494500000,
,6732.268,350475.064639881,3146.82167176056,14073.3494967985,,,,18036773314431500000,18036773314431500000,18036773314431500000,18036773314431500000,18036773314431500000,,18036773314431500000,18036773314431500000,18036773314431500000,18036773314431500000,18036773314431500000,,18036773314431500000,,,,18036773314431500000,
,6777.957,353918.225794241,3176.73562484741,14205.6229146582,,,,18624362787302000000,18624362787302000000,18624362787302000000,18624362787302000000,18624362787302000000,,18624362787302000000,18624362787302000000,18624362787302000000,18624362787302000000,18624362787302000000,,18624362787302000000,,,,18624362787302000000,
,6823.8,357382.759448007,3206.91537969208,14338.6676414762,,,,19226831631077600000,19226831631077600000,19226831631077600000,19226831631077600000,19226831631077600000,,19226831631077600000,19226831631077600000,19226831631077600000,19226831631077600000,19226831631077600000,,19226831631077600000,,,,19226831631077600000,
,6869.797,360868.665601179,3237.36229664612,14472.4849757526,,,,19844474359213400000,19844474359213400000,19844474359213400000,19844474359213400000,19844474359213400000,,19844474359213400000,19844474359213400000,19844474359213400000,19844474359213400000,19844474359213400000,,19844474359213400000,,,,19844474359213400000,
,6915.948,364376.040816255,3268.07743527985,14607.0775144871,,,,20477587497282800000,20477587497282800000,20477587497282800000,20477587497282800000,20477587497282800000,,20477587497282800000,20477587497282800000,20477587497282800000,20477587497282800000,20477587497282800000,,20477587497282800000,,,,20477587497282800000,
,6962.253,367904.885093234,3299.06239324951,14742.4478546795,,,,21126460157332800000,21126460157332800000,21126460157332800000,21126460157332800000,21126460157332800000,,21126460157332800000,21126460157332800000,21126460157332800000,21126460157332800000,21126460157332800000,,21126460157332800000,,,,21126460157332800000,
,7008.712,371455.327182114,3330.31789516449,14878.59729483,,,,21791401067305200000,21791401067305200000,21791401067305200000,21791401067305200000,21791401067305200000,,21791401067305200000,21791401067305200000,21791401067305200000,21791401067305200000,21791401067305200000,,21791401067305200000,,,,21791401067305200000,
,7055.325,375027.334895395,3361.8454898529,15015.5258349384,,,,22472714931467500000,22472714931467500000,22472714931467500000,22472714931467500000,22472714931467500000,,22472714931467500000,22472714931467500000,22472714931467500000,22472714931467500000,22472714931467500000,,22472714931467500000,,,,22472714931467500000,
,7102.092,378621.036983073,3393.64615387726,15153.2360720046,,,,23170710799515800000,23170710799515800000,23170710799515800000,23170710799515800000,23170710799515800000,,23170710799515800000,23170710799515800000,23170710799515800000,23170710799515800000,23170710799515800000,,23170710799515800000,,,,23170710799515800000,
,7149.013,382236.465632647,3425.72138723755,15291.7306030284,,,,23885711738028800000,23885711738028800000,23885711738028800000,23885711738028800000,23885711738028800000,,23885711738028800000,23885711738028800000,23885711738028800000,23885711738028800000,23885711738028800000,,23885711738028800000,,,,23885711738028800000,
,7196.088,385873.653031617,3458.07156005096,15431.0107265098,,,,24618027257062300000,24618027257062300000,24618027257062300000,24618027257062300000,24618027257062300000,,24618027257062300000,24618027257062300000,24618027257062300000,24618027257062300000,24618027257062300000,,24618027257062300000,,,,24618027257062300000,
,7243.317,389532.69574248,3490.69842427063,15571.0790394487,,,,25367988493851500000,25367988493851500000,25367988493851500000,25367988493851500000,25367988493851500000,,25367988493851500000,25367988493851500000,25367988493851500000,25367988493851500000,25367988493851500000,,25367988493851500000,,,,25367988493851500000,
